Temps,tribo_f1,tribo_f2,tribo_f3,tribo_f4,tribo_f5,tribo_f6,tribo_f7,tribo_f8,tribo_f9,tribo_f10,diff_tribo_f1,diff_tribo_f2,diff_tribo_f3,diff_tribo_f4,diff_tribo_f5,diff_tribo_f6,diff_tribo_f7,diff_tribo_f8,diff_tribo_f9,diff_tribo_f10,tribo_feature1,tribo_feature2,tribo_feature3,tribo_feature4,tribo_feature5
53.36809182167053,455.0816263790239,1947.9130394157298,3604.3366101158927,832.9169097144317,1179.12235772904,750.6379942062583,800.3132098206312,1043.7328418162754,749.6841704181411,561.6268210942593,177.85294242171292,667.8422715037757,1702.458544108428,530.5616687834738,907.242217197752,612.4317878815752,974.0559726442319,1255.7724724198404,985.5845987108424,642.5882070854923,310.80000000000007,11190,293.2831602500906,13930.439484932227,5656.732466361618
53.48119497299194,384.51619243534583,1851.150527016553,3712.45017588303,967.1263621748452,1336.7477641004018,613.7466071566884,656.4689389747749,814.8386929492475,1002.9322959563049,369.5976783095714,175.47512509710444,713.9177140276921,1599.3127149811398,427.15578193987795,849.2578700155448,723.014464111165,708.2283428603411,1053.4755702144391,1254.1135330520417,696.9423067150492,315.7476190476191,11104,266.7305095247094,14034.560010329602,5433.187461780504
53.594704151153564,559.5105255760104,1784.1418833962678,3796.743816009707,744.4685513940964,674.8402781360477,1227.3752342059302,861.6489839111614,1038.7230500664618,1109.1597670794504,573.9699883932616,447.2458691493862,958.6509439602183,1394.3286780557057,327.77396273473346,840.1469727588257,712.8899838542625,758.0818253783118,1156.9877101841294,1059.426102293974,838.9444219639014,300.5,10149,261.10141326662904,13746.198983001736,5146.475288367039
53.70823001861572,1066.2869940079675,2203.0009073704055,3443.067647113947,361.2352276154561,583.5209509159188,1236.1753549604061,362.54219016221043,621.2999376422845,1036.6355957778399,391.42306443643366,164.86366496516175,711.9167057080191,1587.0418737122227,223.58788510154994,485.7894051974563,1073.7842233454012,491.07330103891303,800.981965543051,1384.8820308572224,478.650259846216,319.2032967032967,9624,266.7950273882263,14063.393460153811,4919.523783742825
53.82458424568176,841.6452610767525,1925.1908236939257,3706.76459415034,625.5320758217009,533.2467359535457,1416.2256570371367,178.1794345838638,704.2459099414901,717.693443233717,777.8653216857912,438.4306493018939,827.1355980533533,1546.854998831447,335.2287573703458,722.8852723785195,992.1822488046921,496.39077034608,1066.1118820765987,908.4015139204735,935.521647318143,341.93589743589746,9928,254.2383201024092,14656.197706630493,4933.290283520584
53.94075298309326,774.0805192175161,1692.6485475613995,3881.9268649623586,868.7285225637023,1050.7716328679005,1077.4924951536455,670.5403619296522,1055.9687014601652,907.4158360408316,359.19906213604577,486.2447899414538,898.1368395647232,1444.453187872484,229.44675307658383,726.9206847005452,903.4991421668007,493.86739358598146,878.1447292820426,1235.2399002830505,689.0149464904468,356.14102564102564,10472,280.8296300666474,14822.043827473597,5412.363713224065
54.054718017578125,1367.959018079909,2045.96903358522,3624.1915956437233,970.1183254178787,1466.5810748676806,644.8777321842731,743.4352539670263,459.3692779843265,1150.3637641504422,862.456175203712,550.4825840176808,965.2423925972141,1373.791972929181,165.78808037350564,691.3437146350034,961.7346878510432,404.38259061500526,762.4464559042215,1166.8973038259721,881.9222241755809,351.5192307692308,11308,267.29741130613945,14360.5719459802,5003.314013474575
54.16725444793701,1339.0136365968456,2009.3156329565034,3673.5570689011065,1061.3399557790892,1569.2354057053712,682.3666902942127,757.7098438104176,257.33856169514104,1011.0155384719739,948.0463936090171,215.37383923803645,629.5857068434084,1715.951916063269,643.8222905250271,1196.123750829537,583.5202948036613,818.7860392996208,316.7999615616892,1351.3364631627492,1367.1477637322735,365.9090909090909,11297,306.76429218494684,15315.956808502739,5449.553303792031
54.280447006225586,1175.6058052051217,1874.6337834182366,3776.072366526589,1182.1059334915146,1604.325317800725,893.2968227911612,538.8214707180135,438.54027933337767,981.7460285919477,748.0864576757232,184.91896982151604,521.5674243138828,1853.8880423862504,814.0982748935666,1337.4742356666313,815.9988855055888,602.2366235807918,474.20926817236534,1162.261543601787,966.2145208113701,370.6363636363636,11128,347.0857786912697,16983.916293000897,5946.002369420681
54.39601731300354,692.9171199041724,1731.3447435353546,3790.204457743691,1251.5432015725148,1133.3685995503315,1178.967739869112,791.9294125559223,811.0918141015526,1522.2119869266778,1367.2308657444664,919.4954523328037,1324.8663008511471,1174.153080400391,422.6749016019462,1285.0512412622954,644.8744814768513,579.4211579947931,708.3748406594159,1601.0793108782816,1515.7135183258138,303.6181818181818,10417,282.38246152124174,25600.174300038772,5062.082876146731
54.512251138687134,880.1658689145124,2176.4729041886694,3357.552966296805,928.4718570243812,557.2372710204233,696.6052927459706,1274.606341150216,234.7294369259736,717.0984406687865,537.6450870215622,179.41279428151446,667.116850637846,1627.8408476674529,687.8541984979869,307.9856631176787,604.791521723795,1484.265632979843,281.3166915435185,738.1011102769999,603.2589833491884,287.0,9721,231.83305521040205,9803.184614811682,4518.957121770256
54.62825345993042,843.5345150785297,2152.1065451434497,3369.0791497185587,941.9343919026425,534.614121502316,578.165955487229,1258.795906290835,53.396681039505516,759.8498536509454,674.4840222238919,269.2733832745144,826.3465897606656,1409.466772255061,440.5601095248477,657.0319996775858,307.4420038387646,1047.9086566856752,232.75503813367123,1244.8749842608095,1128.502059200447,303.97727272727275,9746,264.34091933042777,9890.765281662283,4881.417376623109
54.7438862323761,144.5636316974625,1589.2168620073141,3829.884486489135,1425.5937582801207,956.4503051715621,324.1885959076991,1037.8795189681139,684.6023998801077,1475.151231806226,1318.5540695017344,169.83345824577114,686.4449138763455,1597.5877746222475,690.8983715695205,682.9651960399137,132.13386337935722,1057.2942386842124,613.0254384777,1726.7809625034847,1722.8619193709696,329.3333333333333,10576,293.7362237588312,9075.195422806524,5418.485627227708
54.860111713409424,608.5510620150956,1793.068654698659,3641.2052693850214,1229.7774803906814,1299.8329092760152,274.4866463485316,820.2964989383327,231.00668404955906,988.5212911306936,1024.2384544634701,295.231803247961,813.4353249177124,1466.2114076452915,555.3150034045714,679.4825494115051,123.52028068618758,1071.698359381963,472.5503987245947,1597.3259226931777,1641.8712428333158,319.5,11227,342.16607940917584,19471.80030516842,5678.167380236924
54.97490572929382,685.8469980803629,1856.3486667459795,3578.3370908379416,1153.230136629557,1277.0975572061336,284.34941306930057,929.3181022950598,219.3885195564004,1063.5795293034435,1052.7055183557102,96.72070653429674,577.7285086611411,1678.397670231458,725.8555395857886,987.1795183622544,266.00293166357136,963.9680928851678,242.19594568765854,1372.693358597656,1501.7999428381372,328.560606060606,11340,359.0245965952291,19933.931766859107,5799.148592516556
